p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.32E-48,0.518538013,0.803,0.625,4.15E-44,Unciliated epithelium RIF-1 Vs Ctrl,LSM5
2.26E-51,0.518476971,0.904,0.751,4.04E-47,Unciliated epithelium RIF-1 Vs Ctrl,LMNA
1.09E-95,0.518140104,0.999,1,1.94E-91,Unciliated epithelium RIF-1 Vs Ctrl,ACTB
6.53E-56,0.51721961,0.665,0.361,1.17E-51,Unciliated epithelium RIF-1 Vs Ctrl,ANP32E
5.43E-102,0.517035637,0.984,0.975,9.70E-98,Unciliated epithelium RIF-1 Vs Ctrl,RPS16
1.90E-88,0.516295018,0.347,0.077,3.39E-84,Unciliated epithelium RIF-1 Vs Ctrl,DLGAP5
6.92E-23,0.515837134,0.564,0.38,1.24E-18,Unciliated epithelium RIF-1 Vs Ctrl,ATF3
4.86E-51,0.5152592,0.926,0.888,8.68E-47,Unciliated epithelium RIF-1 Vs Ctrl,PPP1R14B
4.57E-53,0.515010972,0.902,0.823,8.16E-49,Unciliated epithelium RIF-1 Vs Ctrl,LSM7
1.64E-50,0.514411434,0.716,0.445,2.93E-46,Unciliated epithelium RIF-1 Vs Ctrl,FBLN1
1.55E-81,0.512592146,0.471,0.16,2.76E-77,Unciliated epithelium RIF-1 Vs Ctrl,RRM1
3.77E-45,0.512506557,0.654,0.397,6.74E-41,Unciliated epithelium RIF-1 Vs Ctrl,TMX4
2.37E-45,0.511243011,0.855,0.7,4.23E-41,Unciliated epithelium RIF-1 Vs Ctrl,BANF1
1.38E-57,0.510146343,0.591,0.301,2.47E-53,Unciliated epithelium RIF-1 Vs Ctrl,ALYREF
5.05E-57,0.509045016,0.547,0.26,9.02E-53,Unciliated epithelium RIF-1 Vs Ctrl,SMC4
2.85E-54,0.508625244,0.456,0.181,5.10E-50,Unciliated epithelium RIF-1 Vs Ctrl,RNASE1
4.10E-49,0.505364588,0.669,0.392,7.33E-45,Unciliated epithelium RIF-1 Vs Ctrl,ST6GALNAC1
1.24E-46,0.503656733,0.797,0.564,2.21E-42,Unciliated epithelium RIF-1 Vs Ctrl,CCND1
5.09E-37,0.503159295,0.68,0.456,9.10E-33,Unciliated epithelium RIF-1 Vs Ctrl,CKS1B
4.94E-26,0.502630381,0.654,0.468,8.83E-22,Unciliated epithelium RIF-1 Vs Ctrl,RAB11FIP1
1.59E-52,0.502063742,0.937,0.869,2.85E-48,Unciliated epithelium RIF-1 Vs Ctrl,HSPB1
1.61E-51,0.500575988,0.732,0.462,2.88E-47,Unciliated epithelium RIF-1 Vs Ctrl,FKBP3
4.43E-70,0.499266891,0.995,0.976,7.92E-66,Unciliated epithelium RIF-1 Vs Ctrl,KRT8
8.35E-60,0.49601697,0.574,0.28,1.49E-55,Unciliated epithelium RIF-1 Vs Ctrl,RRP7A
1.44E-35,0.495181457,0.843,0.75,2.58E-31,Unciliated epithelium RIF-1 Vs Ctrl,PRELID1
9.30E-50,0.494723134,0.891,0.808,1.66E-45,Unciliated epithelium RIF-1 Vs Ctrl,SNRPD2
1.32E-106,0.494685922,0.271,0.031,2.36E-102,Unciliated epithelium RIF-1 Vs Ctrl,AQP5
6.91E-61,0.493607945,0.601,0.295,1.24E-56,Unciliated epithelium RIF-1 Vs Ctrl,SKA2
8.08E-71,0.493540659,0.366,0.108,1.44E-66,Unciliated epithelium RIF-1 Vs Ctrl,TPX2
2.15E-116,0.493051534,0.998,0.995,3.85E-112,Unciliated epithelium RIF-1 Vs Ctrl,RPS28
1.41E-48,0.491128966,0.818,0.645,2.52E-44,Unciliated epithelium RIF-1 Vs Ctrl,PPP1CA
2.82E-39,0.489729249,0.743,0.526,5.04E-35,Unciliated epithelium RIF-1 Vs Ctrl,HNRNPH3
3.78E-40,0.48824213,0.775,0.601,6.75E-36,Unciliated epithelium RIF-1 Vs Ctrl,ANP32B
2.59E-23,0.488184713,0.97,0.904,4.63E-19,Unciliated epithelium RIF-1 Vs Ctrl,SLPI
2.42E-33,0.486964624,0.954,0.937,4.33E-29,Unciliated epithelium RIF-1 Vs Ctrl,MT-ND1
2.92E-47,0.485896519,0.703,0.428,5.22E-43,Unciliated epithelium RIF-1 Vs Ctrl,MRPL18
4.47E-75,0.483559876,0.458,0.148,7.98E-71,Unciliated epithelium RIF-1 Vs Ctrl,MCTP1
1.18E-47,0.482682,0.667,0.388,2.10E-43,Unciliated epithelium RIF-1 Vs Ctrl,CSRP1
7.11E-47,0.48238929,0.846,0.675,1.27E-42,Unciliated epithelium RIF-1 Vs Ctrl,MRPL33
5.62E-40,0.482064,0.633,0.391,1.00E-35,Unciliated epithelium RIF-1 Vs Ctrl,TMEM106C
3.40E-32,0.481630902,0.544,0.333,6.07E-28,Unciliated epithelium RIF-1 Vs Ctrl,ZFP36
4.20E-55,0.481323993,0.926,0.855,7.51E-51,Unciliated epithelium RIF-1 Vs Ctrl,HMGN1
2.37E-27,0.481282808,0.904,0.807,4.24E-23,Unciliated epithelium RIF-1 Vs Ctrl,EYA2
3.96E-57,0.480606495,0.584,0.284,7.07E-53,Unciliated epithelium RIF-1 Vs Ctrl,COMMD4
2.05E-48,0.480548017,0.897,0.796,3.65E-44,Unciliated epithelium RIF-1 Vs Ctrl,ARF1
2.70E-39,0.480546315,0.764,0.545,4.83E-35,Unciliated epithelium RIF-1 Vs Ctrl,GTF3C6
2.36E-49,0.480280934,0.686,0.408,4.21E-45,Unciliated epithelium RIF-1 Vs Ctrl,SNRPD3
4.65E-45,0.478398777,0.782,0.565,8.30E-41,Unciliated epithelium RIF-1 Vs Ctrl,BZW1
7.80E-31,0.477541217,0.653,0.439,1.39E-26,Unciliated epithelium RIF-1 Vs Ctrl,KPNA2
3.82E-32,0.476565308,0.768,0.58,6.83E-28,Unciliated epithelium RIF-1 Vs Ctrl,TRA2B
2.03E-23,0.475452445,0.79,0.663,3.62E-19,Unciliated epithelium RIF-1 Vs Ctrl,SQSTM1
8.77E-45,0.475438497,0.402,0.174,1.57E-40,Unciliated epithelium RIF-1 Vs Ctrl,NCEH1
2.09E-38,0.475168466,0.876,0.734,3.74E-34,Unciliated epithelium RIF-1 Vs Ctrl,SEC14L1
1.43E-30,0.473957101,0.953,0.954,2.55E-26,Unciliated epithelium RIF-1 Vs Ctrl,MT-ND2
0.003482657,0.473955455,0.416,0.365,1,Unciliated epithelium RIF-1 Vs Ctrl,RIMKLB
3.86E-13,0.473179208,0.783,0.74,6.89E-09,Unciliated epithelium RIF-1 Vs Ctrl,FOS
5.34E-84,0.472902605,0.989,0.989,9.55E-80,Unciliated epithelium RIF-1 Vs Ctrl,SERF2
2.36E-102,0.472127997,0.994,0.986,4.23E-98,Unciliated epithelium RIF-1 Vs Ctrl,RPL36
3.51E-37,0.471457242,0.618,0.382,6.27E-33,Unciliated epithelium RIF-1 Vs Ctrl,RCC1
6.44E-46,0.470746767,0.553,0.289,1.15E-41,Unciliated epithelium RIF-1 Vs Ctrl,TP53I3
7.24E-49,0.470408412,0.564,0.29,1.29E-44,Unciliated epithelium RIF-1 Vs Ctrl,SMC1A
1.32E-68,0.469856412,0.311,0.078,2.36E-64,Unciliated epithelium RIF-1 Vs Ctrl,RUNX3
1.12E-46,0.468724063,0.905,0.785,2.01E-42,Unciliated epithelium RIF-1 Vs Ctrl,TPM4
1.21E-84,0.467902118,0.49,0.164,2.16E-80,Unciliated epithelium RIF-1 Vs Ctrl,SVIP
2.00E-80,0.467608977,0.361,0.093,3.57E-76,Unciliated epithelium RIF-1 Vs Ctrl,MCM4
8.13E-55,0.467578509,0.59,0.304,1.45E-50,Unciliated epithelium RIF-1 Vs Ctrl,BOLA3
2.84E-74,0.467206559,0.331,0.082,5.08E-70,Unciliated epithelium RIF-1 Vs Ctrl,CEP55
4.40E-49,0.466002451,0.924,0.876,7.86E-45,Unciliated epithelium RIF-1 Vs Ctrl,NDUFA4
2.43E-34,0.465779759,0.795,0.635,4.35E-30,Unciliated epithelium RIF-1 Vs Ctrl,CCT6A
1.59E-31,0.464935168,0.791,0.614,2.84E-27,Unciliated epithelium RIF-1 Vs Ctrl,PPM1G
9.81E-80,0.46478108,0.984,0.98,1.75E-75,Unciliated epithelium RIF-1 Vs Ctrl,RPL35A
2.79E-77,0.464264023,0.445,0.145,4.99E-73,Unciliated epithelium RIF-1 Vs Ctrl,SMC2
1.31E-41,0.463370023,0.775,0.561,2.34E-37,Unciliated epithelium RIF-1 Vs Ctrl,PRKDC
8.49E-44,0.460169067,0.681,0.417,1.52E-39,Unciliated epithelium RIF-1 Vs Ctrl,NTPCR
1.37E-46,0.459952321,0.852,0.685,2.44E-42,Unciliated epithelium RIF-1 Vs Ctrl,EID1
1.81E-49,0.459441845,0.292,0.092,3.23E-45,Unciliated epithelium RIF-1 Vs Ctrl,CDK1
9.66E-40,0.458357553,0.747,0.547,1.73E-35,Unciliated epithelium RIF-1 Vs Ctrl,CACYBP
1.62E-34,0.457835943,0.549,0.323,2.89E-30,Unciliated epithelium RIF-1 Vs Ctrl,DNMT1
5.59E-38,0.457830987,0.856,0.719,9.99E-34,Unciliated epithelium RIF-1 Vs Ctrl,NDUFB10
1.55E-21,0.456260556,0.664,0.472,2.76E-17,Unciliated epithelium RIF-1 Vs Ctrl,USP6NL
1.21E-52,0.456001976,0.961,0.942,2.17E-48,Unciliated epithelium RIF-1 Vs Ctrl,ATP5MC3
5.71E-34,0.454903254,0.767,0.588,1.02E-29,Unciliated epithelium RIF-1 Vs Ctrl,CYC1
1.83E-42,0.454230313,0.569,0.311,3.27E-38,Unciliated epithelium RIF-1 Vs Ctrl,ZDHHC12
4.65E-61,0.452853848,0.388,0.131,8.30E-57,Unciliated epithelium RIF-1 Vs Ctrl,NT5E
4.51E-19,0.450231066,0.685,0.488,8.06E-15,Unciliated epithelium RIF-1 Vs Ctrl,SCGB1D2
6.47E-41,0.448916774,0.923,0.808,1.16E-36,Unciliated epithelium RIF-1 Vs Ctrl,SRSF3
1.51E-41,0.448709997,0.952,0.833,2.70E-37,Unciliated epithelium RIF-1 Vs Ctrl,CITED4
6.38E-32,0.447602012,0.601,0.376,1.14E-27,Unciliated epithelium RIF-1 Vs Ctrl,TMPO
2.55E-54,0.44651206,0.89,0.675,4.55E-50,Unciliated epithelium RIF-1 Vs Ctrl,DNAJC15
2.00E-51,0.446491892,0.916,0.849,3.57E-47,Unciliated epithelium RIF-1 Vs Ctrl,DSTN
1.59E-43,0.446381081,0.551,0.276,2.84E-39,Unciliated epithelium RIF-1 Vs Ctrl,IDO1
5.13E-36,0.445581089,0.733,0.497,9.17E-32,Unciliated epithelium RIF-1 Vs Ctrl,KLK11
3.48E-43,0.445579185,0.676,0.427,6.21E-39,Unciliated epithelium RIF-1 Vs Ctrl,FAM136A
1.38E-10,0.445295724,0.689,0.624,2.46E-06,Unciliated epithelium RIF-1 Vs Ctrl,DUSP1
1.17E-70,0.444677989,0.366,0.105,2.09E-66,Unciliated epithelium RIF-1 Vs Ctrl,LMNB1
3.90E-71,0.442649245,0.388,0.119,6.96E-67,Unciliated epithelium RIF-1 Vs Ctrl,TACC3
2.05E-35,0.442052496,0.844,0.663,3.67E-31,Unciliated epithelium RIF-1 Vs Ctrl,CCDC146
1.30E-89,0.441754982,0.324,0.064,2.32E-85,Unciliated epithelium RIF-1 Vs Ctrl,GINS2
1.82E-51,0.440688491,0.517,0.238,3.25E-47,Unciliated epithelium RIF-1 Vs Ctrl,SPATA13
1.93E-61,0.440212103,0.421,0.153,3.44E-57,Unciliated epithelium RIF-1 Vs Ctrl,UBE2T
3.03E-64,0.439488141,0.542,0.234,5.41E-60,Unciliated epithelium RIF-1 Vs Ctrl,UQCC5
2.91E-46,0.439085749,0.911,0.814,5.19E-42,Unciliated epithelium RIF-1 Vs Ctrl,ERH
8.08E-34,0.438528949,0.758,0.579,1.44E-29,Unciliated epithelium RIF-1 Vs Ctrl,MRPL52
2.63E-39,0.438055397,0.846,0.731,4.71E-35,Unciliated epithelium RIF-1 Vs Ctrl,MRPL20
1.88E-45,0.437988427,0.885,0.815,3.35E-41,Unciliated epithelium RIF-1 Vs Ctrl,TOMM7
6.83E-43,0.435147411,0.556,0.298,1.22E-38,Unciliated epithelium RIF-1 Vs Ctrl,DYNC2I2
1.83E-47,0.434945714,0.416,0.174,3.26E-43,Unciliated epithelium RIF-1 Vs Ctrl,GALNT10
9.66E-50,0.434409905,0.667,0.382,1.73E-45,Unciliated epithelium RIF-1 Vs Ctrl,BLOC1S1
2.57E-40,0.434140333,0.646,0.382,4.59E-36,Unciliated epithelium RIF-1 Vs Ctrl,TPM2
1.68E-36,0.432547192,0.841,0.7,2.99E-32,Unciliated epithelium RIF-1 Vs Ctrl,MACROH2A1
1.05E-39,0.432414242,0.615,0.351,1.88E-35,Unciliated epithelium RIF-1 Vs Ctrl,AHSA1
4.58E-61,0.432331225,0.961,0.931,8.19E-57,Unciliated epithelium RIF-1 Vs Ctrl,YBX1
5.76E-41,0.431848775,0.903,0.81,1.03E-36,Unciliated epithelium RIF-1 Vs Ctrl,MZT2B
1.82E-35,0.430508428,0.218,0.069,3.25E-31,Unciliated epithelium RIF-1 Vs Ctrl,NEK10
1.97E-44,0.430487208,0.639,0.364,3.53E-40,Unciliated epithelium RIF-1 Vs Ctrl,GLA
2.45E-42,0.430205674,0.695,0.444,4.37E-38,Unciliated epithelium RIF-1 Vs Ctrl,DNAJC8
7.14E-37,0.429229014,0.879,0.781,1.28E-32,Unciliated epithelium RIF-1 Vs Ctrl,RBM3
2.74E-29,0.428577189,0.728,0.526,4.89E-25,Unciliated epithelium RIF-1 Vs Ctrl,PSMC4
2.07E-52,0.428292823,0.538,0.255,3.69E-48,Unciliated epithelium RIF-1 Vs Ctrl,PIR
2.02E-27,0.428152986,0.615,0.406,3.61E-23,Unciliated epithelium RIF-1 Vs Ctrl,BUB3
1.15E-25,0.427116109,0.866,0.634,2.05E-21,Unciliated epithelium RIF-1 Vs Ctrl,COL1A2
1.24E-80,0.426948459,0.326,0.072,2.22E-76,Unciliated epithelium RIF-1 Vs Ctrl,HMMR
4.02E-36,0.426897256,0.804,0.622,7.18E-32,Unciliated epithelium RIF-1 Vs Ctrl,GSTO1
1.18E-40,0.426328379,0.875,0.748,2.11E-36,Unciliated epithelium RIF-1 Vs Ctrl,YWHAB
1.62E-72,0.424189221,0.376,0.108,2.90E-68,Unciliated epithelium RIF-1 Vs Ctrl,BCL2L15
3.19E-33,0.423919748,0.767,0.562,5.70E-29,Unciliated epithelium RIF-1 Vs Ctrl,NSA2
5.78E-66,0.423217391,0.53,0.218,1.03E-61,Unciliated epithelium RIF-1 Vs Ctrl,BOLA2-SMG1P6
1.19E-43,0.423173776,0.926,0.869,2.12E-39,Unciliated epithelium RIF-1 Vs Ctrl,COX5B
3.84E-33,0.422924542,0.665,0.441,6.86E-29,Unciliated epithelium RIF-1 Vs Ctrl,POLD2
1.82E-21,0.42278221,0.336,0.181,3.25E-17,Unciliated epithelium RIF-1 Vs Ctrl,AKR1C3
1.17E-38,0.422522306,0.944,0.894,2.10E-34,Unciliated epithelium RIF-1 Vs Ctrl,SELENOW
4.86E-34,0.422440059,0.728,0.515,8.68E-30,Unciliated epithelium RIF-1 Vs Ctrl,MRPS15
1.53E-62,0.422099216,0.461,0.171,2.73E-58,Unciliated epithelium RIF-1 Vs Ctrl,PIGR
2.08E-48,0.42163376,0.42,0.175,3.71E-44,Unciliated epithelium RIF-1 Vs Ctrl,MAD2L1
1.43E-62,0.421460613,0.318,0.09,2.56E-58,Unciliated epithelium RIF-1 Vs Ctrl,ANLN
1.71E-66,0.420187755,0.492,0.188,3.06E-62,Unciliated epithelium RIF-1 Vs Ctrl,NUDT1
1.50E-39,0.42004658,0.794,0.603,2.67E-35,Unciliated epithelium RIF-1 Vs Ctrl,UBE2L3
7.78E-35,0.418021627,0.89,0.777,1.39E-30,Unciliated epithelium RIF-1 Vs Ctrl,ATP5F1B
1.88E-82,0.417574856,0.988,0.988,3.36E-78,Unciliated epithelium RIF-1 Vs Ctrl,RPS27
5.80E-32,0.417537908,0.794,0.614,1.04E-27,Unciliated epithelium RIF-1 Vs Ctrl,MRPL57
2.23E-71,0.417382222,0.402,0.127,3.98E-67,Unciliated epithelium RIF-1 Vs Ctrl,RPL39L
4.17E-50,0.417242578,0.639,0.338,7.46E-46,Unciliated epithelium RIF-1 Vs Ctrl,HOXB7
7.47E-33,0.416592053,0.706,0.492,1.34E-28,Unciliated epithelium RIF-1 Vs Ctrl,JTB
9.75E-33,0.415826927,0.73,0.535,1.74E-28,Unciliated epithelium RIF-1 Vs Ctrl,GGCT
3.45E-25,0.415504237,0.984,0.974,6.16E-21,Unciliated epithelium RIF-1 Vs Ctrl,MT-ATP6
8.18E-32,0.415001203,0.668,0.438,1.46E-27,Unciliated epithelium RIF-1 Vs Ctrl,ACTN1
8.29E-64,0.414568728,0.224,0.041,1.48E-59,Unciliated epithelium RIF-1 Vs Ctrl,PLEKHS1
1.38E-46,0.414564699,0.569,0.294,2.46E-42,Unciliated epithelium RIF-1 Vs Ctrl,RAB1B
4.97E-41,0.414243027,0.572,0.316,8.87E-37,Unciliated epithelium RIF-1 Vs Ctrl,CNN2
1.34E-47,0.414125878,0.564,0.281,2.39E-43,Unciliated epithelium RIF-1 Vs Ctrl,KRT23
7.92E-38,0.413800754,0.43,0.202,1.42E-33,Unciliated epithelium RIF-1 Vs Ctrl,PDZRN3
1.89E-38,0.413528717,0.579,0.329,3.38E-34,Unciliated epithelium RIF-1 Vs Ctrl,SRM
1.65E-31,0.412760366,0.73,0.525,2.95E-27,Unciliated epithelium RIF-1 Vs Ctrl,HIGD2A
3.27E-48,0.412301095,0.955,0.913,5.84E-44,Unciliated epithelium RIF-1 Vs Ctrl,RPL4
4.27E-108,0.412138745,0.268,0.028,7.62E-104,Unciliated epithelium RIF-1 Vs Ctrl,EPHB3
2.46E-41,0.412029905,0.572,0.308,4.39E-37,Unciliated epithelium RIF-1 Vs Ctrl,MAP2K3
1.84E-28,0.411981045,0.878,0.807,3.28E-24,Unciliated epithelium RIF-1 Vs Ctrl,HSPA8
2.16E-78,0.411256465,0.305,0.065,3.86E-74,Unciliated epithelium RIF-1 Vs Ctrl,CDCA3
2.74E-29,0.411209089,0.808,0.652,4.90E-25,Unciliated epithelium RIF-1 Vs Ctrl,SSBP1
3.05E-32,0.411194353,0.855,0.744,5.46E-28,Unciliated epithelium RIF-1 Vs Ctrl,DNAJA1
4.55E-64,0.410781881,0.287,0.07,8.13E-60,Unciliated epithelium RIF-1 Vs Ctrl,AURKB
1.29E-46,0.409757983,0.61,0.327,2.31E-42,Unciliated epithelium RIF-1 Vs Ctrl,ANAPC15
2.98E-55,0.409658142,0.429,0.166,5.32E-51,Unciliated epithelium RIF-1 Vs Ctrl,CENPM
6.68E-38,0.409052011,0.592,0.331,1.19E-33,Unciliated epithelium RIF-1 Vs Ctrl,ERG28
8.46E-27,0.408969811,0.851,0.721,1.51E-22,Unciliated epithelium RIF-1 Vs Ctrl,CAPNS1
2.44E-31,0.408055019,0.835,0.666,4.36E-27,Unciliated epithelium RIF-1 Vs Ctrl,JUP
7.34E-30,0.407460995,0.762,0.587,1.31E-25,Unciliated epithelium RIF-1 Vs Ctrl,RBIS
9.16E-33,0.406112148,0.891,0.806,1.64E-28,Unciliated epithelium RIF-1 Vs Ctrl,MARCKSL1
1.35E-28,0.405539216,0.811,0.67,2.42E-24,Unciliated epithelium RIF-1 Vs Ctrl,SRSF2
8.39E-35,0.404975526,0.879,0.75,1.50E-30,Unciliated epithelium RIF-1 Vs Ctrl,SOD1
3.98E-42,0.403999555,0.495,0.242,7.10E-38,Unciliated epithelium RIF-1 Vs Ctrl,DDX39A
1.81E-46,0.403564617,0.404,0.163,3.24E-42,Unciliated epithelium RIF-1 Vs Ctrl,TM4SF1
6.56E-41,0.403417018,0.605,0.339,1.17E-36,Unciliated epithelium RIF-1 Vs Ctrl,DAZAP1
2.18E-40,0.402532374,0.517,0.257,3.89E-36,Unciliated epithelium RIF-1 Vs Ctrl,GREB1
3.84E-30,0.402390452,0.732,0.552,6.86E-26,Unciliated epithelium RIF-1 Vs Ctrl,TCP1
4.17E-51,0.401746383,0.294,0.09,7.45E-47,Unciliated epithelium RIF-1 Vs Ctrl,NFKBID
1.72E-44,0.401657316,0.544,0.275,3.06E-40,Unciliated epithelium RIF-1 Vs Ctrl,MVD
1.36E-33,0.398605211,0.905,0.845,2.42E-29,Unciliated epithelium RIF-1 Vs Ctrl,SERBP1
3.51E-20,0.398394924,0.856,0.722,6.27E-16,Unciliated epithelium RIF-1 Vs Ctrl,RBBP7
5.79E-49,0.398133341,0.966,0.941,1.04E-44,Unciliated epithelium RIF-1 Vs Ctrl,RPL13A
1.97E-32,0.397824323,0.743,0.544,3.52E-28,Unciliated epithelium RIF-1 Vs Ctrl,HDGF
1.64E-28,0.39733475,0.714,0.514,2.93E-24,Unciliated epithelium RIF-1 Vs Ctrl,POLR2F
2.14E-28,0.396794008,0.689,0.488,3.83E-24,Unciliated epithelium RIF-1 Vs Ctrl,YWHAH
3.12E-06,0.395332342,0.662,0.564,0.055769228,Unciliated epithelium RIF-1 Vs Ctrl,MYO1E
2.53E-42,0.394051945,0.539,0.278,4.53E-38,Unciliated epithelium RIF-1 Vs Ctrl,MRPL36
5.68E-32,0.392977962,0.755,0.56,1.01E-27,Unciliated epithelium RIF-1 Vs Ctrl,HEBP2
1.73E-28,0.392947905,0.743,0.549,3.08E-24,Unciliated epithelium RIF-1 Vs Ctrl,NDUFB8
1.86E-51,0.391562947,0.34,0.117,3.33E-47,Unciliated epithelium RIF-1 Vs Ctrl,HELLS
3.27E-44,0.391131194,0.399,0.168,5.84E-40,Unciliated epithelium RIF-1 Vs Ctrl,CAPN12
6.79E-42,0.390396081,0.574,0.313,1.21E-37,Unciliated epithelium RIF-1 Vs Ctrl,KIF9
1.82E-34,0.390345345,0.686,0.447,3.25E-30,Unciliated epithelium RIF-1 Vs Ctrl,STIP1
9.89E-39,0.389844488,0.646,0.384,1.77E-34,Unciliated epithelium RIF-1 Vs Ctrl,CTNNBIP1
4.41E-40,0.389500327,0.655,0.395,7.87E-36,Unciliated epithelium RIF-1 Vs Ctrl,NDUFA6
8.52E-35,0.389356153,0.75,0.544,1.52E-30,Unciliated epithelium RIF-1 Vs Ctrl,MPC2
3.35E-53,0.3884349,0.989,0.972,5.98E-49,Unciliated epithelium RIF-1 Vs Ctrl,CFL1
2.64E-33,0.388299789,0.869,0.738,4.71E-29,Unciliated epithelium RIF-1 Vs Ctrl,DDT
1.02E-36,0.388215883,0.91,0.848,1.82E-32,Unciliated epithelium RIF-1 Vs Ctrl,POMP
8.92E-32,0.387974347,0.516,0.288,1.59E-27,Unciliated epithelium RIF-1 Vs Ctrl,SOX13
5.23E-28,0.386887034,0.679,0.474,9.34E-24,Unciliated epithelium RIF-1 Vs Ctrl,CTNNAL1
5.51E-27,0.385799834,0.653,0.441,9.84E-23,Unciliated epithelium RIF-1 Vs Ctrl,CORO1B
3.05E-66,0.385471171,0.998,0.992,5.45E-62,Unciliated epithelium RIF-1 Vs Ctrl,RPS2
1.25E-50,0.385218331,0.401,0.152,2.23E-46,Unciliated epithelium RIF-1 Vs Ctrl,PHLDA1
2.37E-56,0.384873159,0.988,0.981,4.24E-52,Unciliated epithelium RIF-1 Vs Ctrl,MYL6
4.33E-28,0.38437214,0.726,0.509,7.74E-24,Unciliated epithelium RIF-1 Vs Ctrl,WDR1
1.36E-28,0.384156584,0.681,0.463,2.42E-24,Unciliated epithelium RIF-1 Vs Ctrl,DCXR
2.48E-27,0.383960402,0.605,0.394,4.44E-23,Unciliated epithelium RIF-1 Vs Ctrl,NOP58
2.22E-30,0.383565943,0.62,0.403,3.97E-26,Unciliated epithelium RIF-1 Vs Ctrl,DNAJB1
1.92E-33,0.383535453,0.487,0.257,3.43E-29,Unciliated epithelium RIF-1 Vs Ctrl,TNNC1
5.39E-32,0.383293499,0.691,0.465,9.62E-28,Unciliated epithelium RIF-1 Vs Ctrl,NOL7
5.96E-14,0.381486288,0.741,0.634,1.07E-09,Unciliated epithelium RIF-1 Vs Ctrl,SHROOM3
6.21E-93,0.381306789,0.222,0.02,1.11E-88,Unciliated epithelium RIF-1 Vs Ctrl,PAK5
2.29E-41,0.381277781,0.571,0.306,4.09E-37,Unciliated epithelium RIF-1 Vs Ctrl,MMAB
1.14E-25,0.380661765,0.822,0.657,2.04E-21,Unciliated epithelium RIF-1 Vs Ctrl,CHCHD10
9.81E-23,0.38048372,0.448,0.262,1.75E-18,Unciliated epithelium RIF-1 Vs Ctrl,TEX14
1.46E-60,0.379578262,0.409,0.144,2.62E-56,Unciliated epithelium RIF-1 Vs Ctrl,KIF22
4.59E-23,0.378639349,0.803,0.644,8.19E-19,Unciliated epithelium RIF-1 Vs Ctrl,UQCRH
1.96E-28,0.378291946,0.839,0.715,3.50E-24,Unciliated epithelium RIF-1 Vs Ctrl,GNB2
3.18E-28,0.37725198,0.66,0.434,5.68E-24,Unciliated epithelium RIF-1 Vs Ctrl,SYNGR2
1.08E-30,0.377035054,0.623,0.394,1.94E-26,Unciliated epithelium RIF-1 Vs Ctrl,PLIN3
5.90E-26,0.376645326,0.877,0.834,1.05E-21,Unciliated epithelium RIF-1 Vs Ctrl,SLC25A5
1.25E-103,0.376442932,0.23,0.018,2.24E-99,Unciliated epithelium RIF-1 Vs Ctrl,TIMP3
3.03E-38,0.376389143,0.604,0.34,5.41E-34,Unciliated epithelium RIF-1 Vs Ctrl,NDUFB6
2.49E-44,0.37594333,0.552,0.278,4.45E-40,Unciliated epithelium RIF-1 Vs Ctrl,EMD
1.85E-44,0.375880944,0.988,0.971,3.30E-40,Unciliated epithelium RIF-1 Vs Ctrl,KRT18
1.23E-31,0.373288995,0.727,0.508,2.20E-27,Unciliated epithelium RIF-1 Vs Ctrl,RBM8A
2.32E-26,0.372730784,0.811,0.644,4.15E-22,Unciliated epithelium RIF-1 Vs Ctrl,FDFT1
2.89E-31,0.372623078,0.805,0.628,5.17E-27,Unciliated epithelium RIF-1 Vs Ctrl,PSMA3
1.17E-25,0.372125053,0.761,0.56,2.09E-21,Unciliated epithelium RIF-1 Vs Ctrl,CLTB
5.33E-23,0.370971715,0.691,0.488,9.52E-19,Unciliated epithelium RIF-1 Vs Ctrl,RND3
9.17E-37,0.369263275,0.453,0.224,1.64E-32,Unciliated epithelium RIF-1 Vs Ctrl,MCM3
8.30E-30,0.369220083,0.776,0.58,1.48E-25,Unciliated epithelium RIF-1 Vs Ctrl,MYL6B
3.66E-39,0.369118916,0.946,0.925,6.54E-35,Unciliated epithelium RIF-1 Vs Ctrl,ELOB
2.20E-26,0.368915734,0.696,0.492,3.92E-22,Unciliated epithelium RIF-1 Vs Ctrl,CHCHD1
3.63E-50,0.368265187,0.341,0.117,6.49E-46,Unciliated epithelium RIF-1 Vs Ctrl,DIAPH3
2.42E-20,0.367504866,0.583,0.391,4.32E-16,Unciliated epithelium RIF-1 Vs Ctrl,DUSP6
4.69E-44,0.367484817,0.331,0.124,8.39E-40,Unciliated epithelium RIF-1 Vs Ctrl,NR4A1
1.64E-21,0.36729374,0.75,0.575,2.94E-17,Unciliated epithelium RIF-1 Vs Ctrl,MRPL41
5.93E-38,0.366739462,0.445,0.213,1.06E-33,Unciliated epithelium RIF-1 Vs Ctrl,TMOD1
4.68E-25,0.366650397,0.678,0.473,8.35E-21,Unciliated epithelium RIF-1 Vs Ctrl,AHCY
5.91E-25,0.366094421,0.841,0.704,1.06E-20,Unciliated epithelium RIF-1 Vs Ctrl,ANAPC11
8.40E-20,0.365694517,0.546,0.377,1.50E-15,Unciliated epithelium RIF-1 Vs Ctrl,MAFF
